Ticker,Date,Open,High,Low,Close,Adj Close,Volume
NVDA,4/1/13,3.2,3.2,3.08,3.1025,2.881864,44282800
NVDA,4/2/13,3.105,3.1125,3.05,3.07,2.851675,37152400
NVDA,4/3/13,3.065,3.0825,3.01,3.0325,2.816842,35315600
NVDA,4/4/13,3.0225,3.0725,3.0125,3.0625,2.844707,29467600
NVDA,4/5/13,3.0175,3.115,3.01,3.115,2.893474,55135200
NVDA,4/8/13,3.1175,3.1175,3.05,3.1075,2.886508,32666000
NVDA,4/9/13,3.11,3.18,3.0875,3.1575,2.932951,38058400
NVDA,4/10/13,3.16,3.2125,3.1525,3.2075,2.979396,38468800
NVDA,4/11/13,3.1625,3.2125,3.075,3.1925,2.965463,96922000
NVDA,4/12/13,3.2075,3.3075,3.18,3.2725,3.039773,77054800
NVDA,4/15/13,3.2625,3.2725,3.185,3.205,2.977074,43042000
NVDA,4/16/13,3.235,3.2625,3.2175,3.24,3.009585,46884400
NVDA,4/17/13,3.215,3.245,3.1775,3.1975,2.970107,53294800
NVDA,4/18/13,3.205,3.225,3.135,3.135,2.912052,40254800
NVDA,4/19/13,3.1325,3.1525,3.0925,3.1425,2.919018,30302800
NVDA,4/22/13,3.14,3.175,3.115,3.1475,2.923664,24556800
NVDA,4/23/13,3.175,3.2625,3.17,3.23,3.000296,37694800
NVDA,4/24/13,3.24,3.3675,3.2375,3.34,3.102473,55655600
NVDA,4/25/13,3.3575,3.375,3.3275,3.3675,3.128018,35322400
NVDA,4/26/13,3.3625,3.3675,3.335,3.3525,3.114084,32433200
NVDA,4/29/13,3.3575,3.405,3.3425,3.3925,3.151239,26971200
NVDA,4/30/13,3.4,3.4425,3.3775,3.4425,3.197684,27671200
NVDA,5/1/13,3.4425,3.465,3.4,3.4125,3.169817,34131600
NVDA,5/2/13,3.41,3.4625,3.39,3.4525,3.206973,32348000
NVDA,5/3/13,3.475,3.4925,3.455,3.4675,3.220906,29386400
NVDA,5/6/13,3.4675,3.4875,3.4375,3.4575,3.211617,21711600
NVDA,5/7/13,3.4575,3.465,3.38,3.4125,3.169817,44806800
NVDA,5/8/13,3.4175,3.495,3.405,3.475,3.227873,33403200
NVDA,5/9/13,3.4125,3.4925,3.4075,3.4775,3.230195,56680000
NVDA,5/10/13,3.55,3.65,3.55,3.635,3.376493,86113600
NVDA,5/13/13,3.61,3.625,3.545,3.56,3.306827,28981200
NVDA,5/14/13,3.6025,3.6425,3.5675,3.6125,3.355594,45414000
NVDA,5/15/13,3.595,3.6875,3.595,3.675,3.413649,31317200
NVDA,5/16/13,3.67,3.7075,3.645,3.6575,3.397394,30836800
NVDA,5/17/13,3.675,3.7425,3.6475,3.7175,3.453127,31211600
NVDA,5/20/13,3.7025,3.725,3.69,3.71,3.44616,23638000
NVDA,5/21/13,3.7125,3.745,3.67,3.73,3.482337,35778400
